date,funding_rate,long_liquidations,short_liquidations,open_interest,long_short_ratio,etf_flow
2021-10-01,,0.0,0.0,12117010191.0,1.025,
2021-10-02,,0.0,0.0,13299621946.0,0.784,
2021-10-03,,0.0,0.0,13488673968.0,0.909,
2021-10-04,,0.0,0.0,13654840617.0,0.986,
2021-10-05,,0.0,0.0,13960125862.0,0.802,
2021-10-06,,0.0,0.0,14950416294.0,0.73,
2021-10-07,,0.0,0.0,15555438365.0,0.944,
2021-10-08,,0.0,0.0,15850734074.0,1.123,
2021-10-09,,0.0,0.0,15875398948.0,1.358,
2021-10-10,,0.0,0.0,16253270489.0,1.194,
2021-10-11,,0.0,0.0,16576555186.0,1.217,
2021-10-12,,0.0,0.0,17578388296.0,0.962,
2021-10-13,,0.0,0.0,17149005183.0,1.228,
2021-10-14,,0.0,0.0,17515748431.0,0.979,
2021-10-15,,0.0,0.0,17712974457.0,1.118,
2021-10-16,,0.0,0.0,19246373544.0,1.032,
2021-10-17,,0.0,0.0,19538201014.0,1.305,
2021-10-18,,0.0,0.0,19837100984.0,1.428,
2021-10-19,,0.0,0.0,19898927398.0,1.388,
2021-10-20,,0.0,0.0,21166581601.0,0.99,
2021-10-21,,0.0,0.0,22595280743.0,1.131,
2021-10-22,,0.0,0.0,22532951094.0,1.96,
2021-10-23,,0.0,0.0,22319325925.0,2.294,
2021-10-24,,0.0,0.0,22286213257.0,2.179,
2021-10-25,,0.0,0.0,22345117779.0,2.408,
2021-10-26,,0.0,0.0,23255656242.0,1.971,
2021-10-27,,0.0,0.0,23103715285.0,2.846,
2021-10-28,,0.0,0.0,21335052031.0,2.779,
2021-10-29,,0.0,0.0,20685490394.0,2.656,
2021-10-30,,0.0,0.0,21158468243.0,2.369,
2021-10-31,,0.0,0.0,21005385420.0,2.769,
2021-11-01,,0.0,0.0,21601718839.0,3.348,
2021-11-02,,0.0,0.0,,3.268,
2021-11-03,,0.0,0.0,22459669486.0,2.238,
2021-11-04,,0.0,0.0,21836636431.0,2.908,
2021-11-05,,0.0,0.0,21683247050.0,3.579,
2021-11-06,,0.0,0.0,21685524673.0,3.764,
2021-11-07,,0.0,0.0,21744825186.0,3.243,
2021-11-08,,0.0,0.0,,2.565,
2021-11-09,,0.0,0.0,24369187245.0,1.849,
2021-11-10,,0.0,0.0,24292358367.0,2.024,
2021-11-11,,0.0,0.0,24083431167.0,2.431,
2021-11-12,,0.0,0.0,22480715604.0,2.781,
2021-11-13,,0.0,0.0,22296937618.0,3.399,
2021-11-14,,0.0,0.0,22322249960.0,3.338,
2021-11-15,,0.0,0.0,22814670254.0,3.35,
2021-11-16,,0.0,0.0,23222913687.0,3.943,
2021-11-17,,0.0,0.0,21614375231.0,4.056,
2021-11-18,,0.0,0.0,21619072989.0,4.211,
2021-11-19,,0.0,0.0,21105560959.0,4.225,
2021-11-20,,0.0,0.0,21088219403.0,3.878,
2021-11-21,,0.0,0.0,21294878069.0,3.521,
2021-11-22,,0.0,0.0,20985211594.0,3.57,
2021-11-23,,0.0,0.0,20953032541.0,4.516,
2021-11-24,,0.0,0.0,,3.936,
2021-11-25,,0.0,0.0,21340644164.0,4.118,
2021-11-26,,0.0,0.0,22382574911.0,3.34,
2021-11-27,,0.0,0.0,21942871712.0,5.693,
2021-11-28,,0.0,0.0,21674249887.0,5.09,
2021-11-29,,0.0,0.0,21506243227.0,4.328,
2021-11-30,,0.0,0.0,22010591912.0,3.102,
2021-12-01,,0.0,0.0,22080732526.0,4.023,
2021-12-02,,0.0,0.0,22331501983.0,4.313,
2021-12-03,,0.0,0.0,21714726893.0,4.634,
2021-12-04,,0.0,0.0,22117721433.0,5.784,
2021-12-05,,0.0,0.0,15871131131.0,2.81,
2021-12-06,,0.0,0.0,15279773380.0,2.025,
2021-12-07,,0.0,0.0,15276500732.0,1.807,
2021-12-08,,0.0,0.0,16027099184.0,1.632,
2021-12-09,,0.0,0.0,15616670416.0,1.91,
2021-12-10,,0.0,0.0,15469402732.0,2.362,
2021-12-11,,0.0,0.0,15294367574.0,2.283,
2021-12-12,,0.0,0.0,15428719664.0,1.738,
2021-12-13,,0.0,0.0,16040812004.0,1.422,
2021-12-14,,0.0,0.0,15566760992.0,2.461,
2021-12-15,,0.0,0.0,15416280388.0,1.998,
2021-12-16,,0.0,0.0,15491856358.0,1.862,
2021-12-17,,0.0,0.0,16023546456.0,2.228,
2021-12-18,,0.0,0.0,15976600110.0,3.232,
2021-12-19,,0.0,0.0,16033217718.0,2.868,
2021-12-20,,0.0,0.0,16085700600.0,2.821,
2021-12-21,,0.0,0.0,16787805910.0,2.489,
2021-12-22,,0.0,0.0,18087274295.0,1.327,
2021-12-23,,0.0,0.0,17894194192.0,1.662,
2021-12-24,,0.0,0.0,18541574893.0,1.662,
2021-12-25,,0.0,0.0,18509550202.0,1.7,
2021-12-26,,0.0,0.0,18500290062.0,2.012,
2021-12-27,,0.0,0.0,18489937390.0,2.171,
2021-12-28,,0.0,0.0,18722850609.0,1.944,
2021-12-29,,0.0,0.0,17862772610.0,3.098,
2021-12-30,,0.0,0.0,17253683916.0,3.207,
2021-12-31,,0.0,0.0,17011613033.0,2.879,
2022-01-01,,0.0,0.0,16806531625.0,3.719,
2022-01-02,,0.0,0.0,16906596553.0,2.843,
2022-01-03,,0.0,0.0,16878819830.0,2.891,
2022-01-04,,0.0,0.0,17358304178.0,4.368,
2022-01-05,,0.0,0.0,17238205603.0,4.168,
2022-01-06,,0.0,0.0,16121748716.0,3.782,
2022-01-07,,0.0,0.0,16284069298.0,3.735,
2022-01-08,,0.0,0.0,15528022703.0,3.167,
2022-01-09,,0.0,0.0,15490682893.0,2.979,
2022-01-10,,0.0,0.0,15603219622.0,2.833,
2022-01-11,,0.0,0.0,15594806639.0,2.642,
2022-01-12,,0.0,0.0,15878489874.0,1.967,
2022-01-13,,0.0,0.0,16112621708.0,2.36,
2022-01-14,,0.0,0.0,15962635589.0,2.786,
2022-01-15,,0.0,0.0,15915124935.0,2.228,
2022-01-16,,0.0,0.0,,2.228,
2022-01-17,,0.0,0.0,15865512303.0,2.386,
2022-01-18,,0.0,0.0,15960189355.0,3.179,
2022-01-19,,0.0,0.0,15970713133.0,2.682,
2022-01-20,,0.0,0.0,16161812759.0,2.731,
2022-01-21,,0.0,0.0,15909562840.0,3.193,
2022-01-22,,0.0,0.0,14026484412.0,2.547,
2022-01-23,,0.0,0.0,13677700199.0,1.89,
2022-01-24,,0.0,0.0,14249371179.0,1.822,
2022-01-25,,0.0,0.0,14132335692.0,1.293,
2022-01-26,,0.0,0.0,14283288641.0,1.19,
2022-01-27,,0.0,0.0,14001409891.0,1.255,
2022-01-28,,0.0,0.0,13919168424.0,1.266,
2022-01-29,,0.0,0.0,14461463717.0,0.955,
2022-01-30,,0.0,0.0,14813571469.0,0.949,
2022-01-31,,0.0,0.0,14638572255.0,0.947,
2022-02-01,,0.0,0.0,15341465504.0,0.729,
2022-02-02,,0.0,0.0,14982456901.0,0.832,
2022-02-03,,0.0,0.0,14252654625.0,1.247,
2022-02-04,,0.0,0.0,14713872683.0,1.249,
2022-02-05,,0.0,0.0,15649860679.0,0.76,
2022-02-06,,0.0,0.0,15651737684.0,0.732,
2022-02-07,,0.0,0.0,16133470057.0,0.819,
2022-02-08,,0.0,0.0,16577863633.0,0.894,
2022-02-09,,0.0,0.0,16171838798.0,1.107,
2022-02-10,,0.0,0.0,16248848925.0,1.105,
2022-02-11,,0.0,0.0,16044398650.0,1.291,
2022-02-12,,0.0,0.0,15547682350.0,1.523,
2022-02-13,,0.0,0.0,15720900302.0,1.672,
2022-02-14,,0.0,0.0,15742321467.0,1.715,
2022-02-15,,0.0,0.0,16076082920.0,1.341,
2022-02-16,,0.0,0.0,16891745974.0,1.189,
2022-02-17,,0.0,0.0,16718016186.0,1.361,
2022-02-18,,0.0,0.0,16119283930.0,1.986,
2022-02-19,,0.0,0.0,15743783113.0,1.889,
2022-02-20,,0.0,0.0,15948605165.0,2.084,
2022-02-21,,0.0,0.0,15358558058.0,2.02,
2022-02-22,,0.0,0.0,14852010137.0,1.924,
2022-02-23,,0.0,0.0,15375177885.0,1.924,
2022-02-24,,0.0,0.0,15091562949.0,1.645,
2022-02-25,,0.0,0.0,14960731572.0,1.231,
2022-02-26,,0.0,0.0,15670329368.0,1.095,
2022-02-27,,0.0,0.0,15577558660.0,1.137,
2022-02-28,,0.0,0.0,15086260664.0,1.427,
2022-03-01,,0.0,0.0,16225993056.0,1.042,
2022-03-02,,0.0,0.0,16897929031.0,0.943,
2022-03-03,,0.0,0.0,16896536350.0,0.989,
2022-03-04,,0.0,0.0,16774699078.0,1.418,
2022-03-05,,0.0,0.0,15636772306.0,1.818,
2022-03-06,,0.0,0.0,15926661535.0,2.197,
2022-03-07,,0.0,0.0,15546718851.0,2.11,
2022-03-08,,0.0,0.0,15187825015.0,2.186,
2022-03-09,,0.0,0.0,15279650293.0,1.832,
2022-03-10,,0.0,0.0,16559295462.0,1.242,
2022-03-11,,0.0,0.0,15920655485.0,1.242,
2022-03-12,,0.0,0.0,15892631156.0,1.242,
2022-03-13,,0.0,0.0,16186747290.0,1.242,
2022-03-14,,0.0,0.0,16352808478.0,1.242,
2022-03-15,,0.0,0.0,16484463798.0,1.849,
2022-03-16,,0.0,0.0,16327957864.0,1.289,
2022-03-17,,0.0,0.0,16779730672.0,1.21,
2022-03-18,,0.0,0.0,16566337090.0,1.369,
2022-03-19,,0.0,0.0,17400904035.0,1.369,
2022-03-20,,0.0,0.0,17927061849.0,1.054,
2022-03-21,,0.0,0.0,17478620301.0,1.3,
2022-03-22,,0.0,0.0,17438089191.0,1.65,
2022-03-23,,0.0,0.0,17905046348.0,1.29,
2022-03-24,,0.0,0.0,18485422867.0,1.371,
2022-03-25,,0.0,0.0,19676495042.0,0.757,
2022-03-26,,0.0,0.0,19683896528.0,0.747,
2022-03-27,,0.0,0.0,19915451801.0,0.823,
2022-03-28,,0.0,0.0,20619333975.0,0.853,
2022-03-29,,0.0,0.0,20331892517.0,0.879,
2022-03-30,,0.0,0.0,21467809336.0,1.021,
2022-03-31,,0.0,0.0,20439263744.0,1.197,
2022-04-01,,0.0,0.0,19680013666.0,1.543,
2022-04-02,,0.0,0.0,19917805429.0,1.805,
2022-04-03,,0.0,0.0,19789202811.0,1.805,
2022-04-04,,0.0,0.0,20357066434.0,1.861,
2022-04-05,,0.0,0.0,20451999732.0,1.672,
2022-04-06,,0.0,0.0,20519208751.0,1.672,
2022-04-07,,0.0,0.0,20241201141.0,1.672,
2022-04-08,,0.0,0.0,21932304927.0,1.672,
2022-04-09,,0.0,0.0,20733040917.0,1.672,
2022-04-10,,0.0,0.0,20846748934.0,2.618,
2022-04-11,,0.0,0.0,20579427739.0,2.618,
2022-04-12,,0.0,0.0,19030745584.0,2.577,
2022-04-13,,0.0,0.0,19170565871.0,3.031,
2022-04-14,,0.0,0.0,19356702015.0,2.269,
2022-04-15,,0.0,0.0,18669158296.0,2.893,
2022-04-16,,0.0,0.0,18378100295.0,2.588,
2022-04-17,,0.0,0.0,18472870328.0,2.56,
2022-04-18,,0.0,0.0,18574647198.0,2.879,
2022-04-19,,0.0,0.0,18241587829.0,2.3,
2022-04-20,,0.0,0.0,18622030846.0,2.053,
2022-04-21,,0.0,0.0,18498739233.0,1.952,
2022-04-22,,0.0,0.0,18152848184.0,2.509,
2022-04-23,,0.0,0.0,18481501050.0,3.318,
2022-04-24,,0.0,0.0,18470577115.0,3.122,
2022-04-25,,0.0,0.0,18310040544.0,3.117,
2022-04-26,,0.0,0.0,18482319565.0,2.642,
2022-04-27,,0.0,0.0,18195123540.0,3.386,
2022-04-28,,0.0,0.0,18116590479.0,3.386,
2022-04-29,,0.0,0.0,18088858292.0,3.386,
2022-04-30,,0.0,0.0,17935247393.0,2.706,
2022-05-01,,0.0,0.0,17568219052.0,3.175,
2022-05-02,,0.0,0.0,17576049529.0,3.005,
2022-05-03,,0.0,0.0,17660936094.0,2.453,
2022-05-04,,0.0,0.0,18310807632.0,3.554,
2022-05-05,,0.0,0.0,18595165014.0,1.753,
2022-05-06,,0.0,0.0,18044214963.0,3.843,
2022-05-07,,0.0,0.0,17476873806.0,3.327,
2022-05-08,,0.0,0.0,17349915814.0,3.396,
2022-05-09,,0.0,0.0,16911609018.0,2.925,
2022-05-10,,0.0,0.0,15489763279.0,2.925,
2022-05-11,,0.0,0.0,15211012289.0,2.925,
2022-05-12,,0.0,0.0,14771476085.0,2.413,
2022-05-13,,0.0,0.0,14155198591.0,1.567,
2022-05-14,,0.0,0.0,14263633855.0,1.424,
2022-05-15,,0.0,0.0,14134034563.0,1.743,
2022-05-16,,0.0,0.0,14384645126.0,1.45,
2022-05-17,,0.0,0.0,13959948850.0,1.493,
2022-05-18,,0.0,0.0,14246067696.0,1.492,
2022-05-19,,0.0,0.0,14114266432.0,1.931,
2022-05-20,,0.0,0.0,15771767310.0,1.117,
2022-05-21,,0.0,0.0,15264261175.0,2.357,
2022-05-22,,0.0,0.0,14493292937.0,1.858,
2022-05-23,,0.0,0.0,15149239238.0,1.2,
2022-05-24,,0.0,0.0,14815033945.0,2.191,
2022-05-25,,0.0,0.0,14925078681.0,2.36,
2022-05-26,,0.0,0.0,14973780921.0,1.772,
2022-05-27,,0.0,0.0,14888833953.0,1.518,
2022-05-28,,0.0,0.0,14612502782.0,2.18,
2022-05-29,,0.0,0.0,14699038456.0,1.725,
2022-05-30,,0.0,0.0,15596390999.0,1.431,
2022-05-31,,0.0,0.0,16131693442.0,1.263,
2022-06-01,,0.0,0.0,16358212061.0,1.222,
2022-06-02,,0.0,0.0,15395193713.0,1.963,
2022-06-03,,0.0,0.0,15487939251.0,1.55,
2022-06-04,,0.0,0.0,15309801632.0,2.24,
2022-06-05,,0.0,0.0,15015688198.0,2.011,
2022-06-06,,0.0,0.0,14746924960.0,1.766,
2022-06-07,,0.0,0.0,15868995845.0,0.837,
2022-06-08,,0.0,0.0,15057103302.0,1.007,
2022-06-09,,0.0,0.0,14307178597.0,1.62,
2022-06-10,,0.0,0.0,14619612656.0,2.053,
2022-06-11,,0.0,0.0,14801870017.0,2.719,
2022-06-12,,0.0,0.0,14753233023.0,2.642,
2022-06-13,,0.0,0.0,14117300044.0,2.366,
2022-06-14,,0.0,0.0,11662131682.0,1.713,
2022-06-15,,0.0,0.0,11476469065.0,1.664,
2022-06-16,,0.0,0.0,11498698327.0,1.675,
2022-06-17,,0.0,0.0,10871423472.0,2.403,
2022-06-18,,0.0,0.0,10917622871.0,2.744,
2022-06-19,,0.0,0.0,10369112429.0,1.554,
2022-06-20,,0.0,0.0,10746252091.0,1.23,
2022-06-21,,0.0,0.0,10908327879.0,1.046,
2022-06-22,,0.0,0.0,10994614168.0,1.073,
2022-06-23,,0.0,0.0,10852773596.0,1.256,
2022-06-24,,0.0,0.0,11094267698.0,0.985,
2022-06-25,,0.0,0.0,10643609469.0,0.958,
2022-06-26,,0.0,0.0,11042138010.0,0.886,
2022-06-27,,0.0,0.0,10759335817.0,1.1,
2022-06-28,,0.0,0.0,10799210420.0,1.231,
2022-06-29,,0.0,0.0,10863466714.0,1.585,
2022-06-30,,0.0,0.0,10668471428.0,1.662,
2022-07-01,,0.0,0.0,10670831211.0,1.691,
2022-07-02,,0.0,0.0,10274291894.0,1.61,
2022-07-03,,0.0,0.0,10360159142.0,1.66,
2022-07-04,,0.0,0.0,10422914831.0,1.642,
2022-07-05,,0.0,0.0,11255536930.0,1.134,
2022-07-06,,0.0,0.0,11160146487.0,0.927,
2022-07-07,,0.0,0.0,11436476358.0,0.916,
2022-07-08,,0.0,0.0,12614107785.0,0.648,
2022-07-09,,0.0,0.0,12064371239.0,0.807,
2022-07-10,,0.0,0.0,12101436347.0,0.972,
2022-07-11,,0.0,0.0,11755243220.0,1.268,
2022-07-12,,0.0,0.0,11372791295.0,1.444,
2022-07-13,,0.0,0.0,11260428107.0,1.613,
2022-07-14,,0.0,0.0,11643342051.0,1.329,
2022-07-15,,0.0,0.0,12004058714.0,1.005,
2022-07-16,,0.0,0.0,12063908359.0,0.856,
2022-07-17,,0.0,0.0,12249226713.0,0.824,
2022-07-18,,0.0,0.0,12262278877.0,0.857,
2022-07-19,,0.0,0.0,12735256563.0,0.935,
2022-07-20,,0.0,0.0,13561587956.0,0.646,
2022-07-21,,0.0,0.0,13361179570.0,0.821,
2022-07-22,,0.0,0.0,13190625793.0,0.959,
2022-07-23,,0.0,0.0,12962366153.0,1.119,
2022-07-24,,0.0,0.0,12919610430.0,1.233,
2022-07-25,,0.0,0.0,13049362782.0,1.048,
2022-07-26,,0.0,0.0,12296532638.0,1.53,
2022-07-27,,0.0,0.0,12393958476.0,1.496,
2022-07-28,,0.0,0.0,13663057751.0,0.871,
2022-07-29,,0.0,0.0,13549350575.0,0.742,
2022-07-30,,0.0,0.0,13633885786.0,0.71,
2022-07-31,,0.0,0.0,13652649700.0,0.774,
2022-08-01,,0.0,0.0,13282345241.0,0.91,
2022-08-02,,0.0,0.0,13101061580.0,1.0,
2022-08-03,,0.0,0.0,12844504296.0,1.167,
2022-08-04,,0.0,0.0,13018878044.0,1.332,
2022-08-05,,0.0,0.0,12844636011.0,1.714,
2022-08-06,,0.0,0.0,12773797471.0,1.29,
2022-08-07,,0.0,0.0,12881642082.0,1.377,
2022-08-08,,0.0,0.0,13064943483.0,1.349,
2022-08-09,,0.0,0.0,13841745336.0,1.019,
2022-08-10,,0.0,0.0,13631465323.0,2.078,
2022-08-11,,0.0,0.0,13396725619.0,1.188,
2022-08-12,,0.0,0.0,13641427568.0,1.119,
2022-08-13,,0.0,0.0,13855681303.0,1.225,
2022-08-14,,0.0,0.0,14073796607.0,0.931,
2022-08-15,,0.0,0.0,13842820382.0,1.225,
2022-08-16,,0.0,0.0,13565687629.0,1.579,
2022-08-17,,0.0,0.0,13603944745.0,1.837,
2022-08-18,,0.0,0.0,13928598317.0,2.279,
2022-08-19,,0.0,0.0,13960434689.0,1.993,
2022-08-20,,0.0,0.0,12668814747.0,2.011,
2022-08-21,,0.0,0.0,12772184976.0,2.17,
2022-08-22,,0.0,0.0,12706053475.0,2.039,
2022-08-23,,0.0,0.0,12958721872.0,2.151,
2022-08-24,,0.0,0.0,13096879493.0,2.151,
2022-08-25,,0.0,0.0,12921629830.0,2.151,
2022-08-26,,0.0,0.0,12957278495.0,1.648,
2022-08-27,,0.0,0.0,12833603703.0,1.945,
2022-08-28,,0.0,0.0,13086898042.0,2.008,
2022-08-29,,0.0,0.0,12857983151.0,2.128,
2022-08-30,,0.0,0.0,13142116440.0,1.838,
2022-08-31,,0.0,0.0,12921613696.0,2.403,
2022-09-01,,0.0,0.0,12394561871.0,1.874,
2022-09-02,,0.0,0.0,12766162596.0,2.155,
2022-09-03,,0.0,0.0,12519786495.0,2.384,
2022-09-04,,0.0,0.0,12957695491.0,2.908,
2022-09-05,,0.0,0.0,13096086544.0,2.467,
2022-09-06,,0.0,0.0,13104296826.0,2.909,
2022-09-07,,0.0,0.0,12934544353.0,3.034,
2022-09-08,,0.0,0.0,12746820810.0,1.91,
2022-09-09,,0.0,0.0,12647794955.0,1.723,
2022-09-10,,0.0,0.0,14126769682.0,0.811,
2022-09-11,,0.0,0.0,14274150030.0,0.725,
2022-09-12,,0.0,0.0,14559333552.0,0.67,
2022-09-13,,0.0,0.0,14673932425.0,0.659,
2022-09-14,,0.0,0.0,12609825444.0,1.66,
2022-09-15,,0.0,0.0,12502026995.0,2.139,
2022-09-16,,0.0,0.0,12347010726.0,2.738,
2022-09-17,,0.0,0.0,12631206774.0,2.344,
2022-09-18,,0.0,0.0,12944213715.0,2.193,
2022-09-19,,0.0,0.0,12781527096.0,2.855,
2022-09-20,,0.0,0.0,12350249583.0,1.981,
2022-09-21,,0.0,0.0,12308354716.0,2.343,
2022-09-22,,0.0,0.0,12019918704.0,2.855,
2022-09-23,,0.0,0.0,12498830359.0,1.725,
2022-09-24,,0.0,0.0,12390310627.0,2.09,
2022-09-25,,0.0,0.0,12414381847.0,2.09,
2022-09-26,,0.0,0.0,12471020388.0,2.455,
2022-09-27,,0.0,0.0,12750124165.0,1.648,
2022-09-28,,0.0,0.0,12602511557.0,2.504,
2022-09-29,,0.0,0.0,12907697888.0,1.246,
2022-09-30,,0.0,0.0,12882168502.0,1.392,
2022-10-01,,0.0,0.0,12225752479.0,1.697,
2022-10-02,,0.0,0.0,12336851500.0,2.009,
2022-10-03,,0.0,0.0,12304668704.0,2.606,
2022-10-04,,0.0,0.0,12969956670.0,1.323,
2022-10-05,,0.0,0.0,14620150079.0,0.724,
2022-10-06,,0.0,0.0,14076147278.0,0.92,
2022-10-07,,0.0,0.0,14040470378.0,1.198,
2022-10-08,,0.0,0.0,13633911401.0,2.216,
2022-10-09,,0.0,0.0,13718364962.0,2.23,
2022-10-10,,0.0,0.0,13903831350.0,2.414,
2022-10-11,,0.0,0.0,13991566215.0,3.0,
2022-10-12,,0.0,0.0,14166875747.0,3.073,
2022-10-13,,0.0,0.0,13818887320.0,2.445,
2022-10-14,,0.0,0.0,14103672735.0,1.827,
2022-10-15,,0.0,0.0,13515469675.0,2.012,
2022-10-16,,0.0,0.0,13586177780.0,2.229,
2022-10-17,,0.0,0.0,13448185144.0,2.294,
2022-10-18,,0.0,0.0,14098803818.0,1.423,
2022-10-19,,0.0,0.0,13823459857.0,1.9,
2022-10-20,,0.0,0.0,14040739410.0,2.489,
2022-10-21,,0.0,0.0,14181537970.0,2.893,
2022-10-22,,0.0,0.0,14012265734.0,2.244,
2022-10-23,,0.0,0.0,13951887440.0,1.831,
2022-10-24,,0.0,0.0,14285369486.0,1.32,
2022-10-25,,0.0,0.0,13712449255.0,1.838,
2022-10-26,,0.0,0.0,14847408965.0,0.803,
2022-10-27,,0.0,0.0,15171588672.0,0.75,
2022-10-28,,0.0,0.0,14210805476.0,0.95,
2022-10-29,,0.0,0.0,13980121554.0,0.946,
2022-10-30,,0.0,0.0,14063232091.0,0.741,
2022-10-31,,0.0,0.0,13574700219.0,0.83,
2022-11-01,,0.0,0.0,13215244443.0,1.157,
2022-11-02,,0.0,0.0,13144266472.0,1.16,
2022-11-03,,0.0,0.0,12852151431.0,1.573,
2022-11-04,,0.0,0.0,12792256104.0,1.62,
2022-11-05,,0.0,0.0,13890050927.0,0.811,
2022-11-06,,0.0,0.0,14440602209.0,0.745,
2022-11-07,,0.0,0.0,13660693082.0,0.903,
2022-11-08,,0.0,0.0,13063674763.0,1.69,
2022-11-09,,0.0,0.0,,1.69,
2022-11-10,,0.0,0.0,10713930351.0,2.505,
2022-11-11,,0.0,0.0,10823700111.0,2.013,
2022-11-12,,0.0,0.0,10566726396.0,2.218,
2022-11-13,,0.0,0.0,10613440357.0,1.955,
2022-11-14,,0.0,0.0,10155041508.0,2.44,
2022-11-15,,0.0,0.0,9993186984.0,2.4,
2022-11-16,,0.0,0.0,10219730479.0,1.532,
2022-11-17,,0.0,0.0,10205986853.0,2.285,
2022-11-18,,0.0,0.0,10502964298.0,1.697,
2022-11-19,,0.0,0.0,10485869881.0,2.008,
2022-11-20,,0.0,0.0,10487194110.0,1.915,
2022-11-21,,0.0,0.0,10427784640.0,2.267,
2022-11-22,,0.0,0.0,10320297777.0,2.642,
2022-11-23,,0.0,0.0,10558373953.0,1.992,
2022-11-24,,0.0,0.0,10521546463.0,1.541,
2022-11-25,,0.0,0.0,10487885029.0,1.393,
2022-11-26,,0.0,0.0,10496509456.0,1.441,
2022-11-27,,0.0,0.0,10553763753.0,1.488,
2022-11-28,,0.0,0.0,10640021729.0,1.563,
2022-11-29,,0.0,0.0,10546644644.0,1.914,
2022-11-30,,0.0,0.0,10633787915.0,1.542,
2022-12-01,,0.0,0.0,10913582701.0,1.25,
2022-12-02,,0.0,0.0,10849198356.0,1.21,
2022-12-03,,0.0,0.0,10784192488.0,1.239,
2022-12-04,,0.0,0.0,10583517359.0,1.31,
2022-12-05,,0.0,0.0,10896774820.0,1.196,
2022-12-06,,0.0,0.0,10831473403.0,1.496,
2022-12-07,,0.0,0.0,10578445639.0,1.423,
2022-12-08,,0.0,0.0,10420995540.0,1.606,
2022-12-09,,0.0,0.0,10625061410.0,1.014,
2022-12-10,,0.0,0.0,10311989391.0,1.021,
2022-12-11,,0.0,0.0,10371353792.0,1.061,
2022-12-12,,0.0,0.0,10331156224.0,1.174,
2022-12-13,,0.0,0.0,10350489865.0,1.139,
2022-12-14,,0.0,0.0,10942058996.0,0.853,
2022-12-15,,0.0,0.0,11011148200.0,0.813,
2022-12-16,,0.0,0.0,10839857712.0,1.367,
2022-12-17,,0.0,0.0,10187800402.0,1.801,
2022-12-18,,0.0,0.0,10270443403.0,2.003,
2022-12-19,,0.0,0.0,10028081199.0,1.971,
2022-12-20,,0.0,0.0,10089995827.0,1.999,
2022-12-21,,0.0,0.0,10175375262.0,1.616,
2022-12-22,,0.0,0.0,10105843648.0,1.642,
2022-12-23,,0.0,0.0,10226978722.0,1.948,
2022-12-24,,0.0,0.0,10252023804.0,1.779,
2022-12-25,,0.0,0.0,10193684554.0,1.681,
2022-12-26,,0.0,0.0,10190030218.0,1.714,
2022-12-27,,0.0,0.0,10196260769.0,1.72,
2022-12-28,,0.0,0.0,10330390303.0,2.209,
2022-12-29,,0.0,0.0,10497580321.0,2.319,
2022-12-30,,0.0,0.0,10576302060.0,2.191,
2022-12-31,,0.0,0.0,10231972978.0,2.261,
2023-01-01,,0.0,0.0,9966651356.0,2.222,
2023-01-02,,0.0,0.0,10102465488.0,2.125,
2023-01-03,,0.0,0.0,10342002554.0,1.959,
2023-01-04,,0.0,0.0,10190643874.0,1.959,
2023-01-05,,0.0,0.0,10165283507.0,1.55,
2023-01-06,,0.0,0.0,9895569220.0,1.51,
2023-01-07,,0.0,0.0,10311324149.0,1.428,
2023-01-08,,0.0,0.0,9901372511.0,1.316,
2023-01-09,,0.0,0.0,10015202158.0,1.316,
2023-01-10,,0.0,0.0,9886469988.0,1.044,
2023-01-11,,0.0,0.0,10555777793.0,0.903,
2023-01-12,,0.0,0.0,10566780821.0,0.902,
2023-01-13,,0.0,0.0,10863990709.0,0.792,
2023-01-14,,0.0,0.0,11461770239.0,0.792,
2023-01-15,,0.0,0.0,11089815102.0,0.797,
2023-01-16,,0.0,0.0,11117952543.0,0.901,
2023-01-17,,0.0,0.0,11490999037.0,0.757,
2023-01-18,,0.0,0.0,11662051855.0,0.757,
2023-01-19,,0.0,0.0,11495119159.0,0.804,
2023-01-20,,0.0,0.0,11834350715.0,0.768,
2023-01-21,,0.0,0.0,12029471976.0,0.833,
2023-01-22,,0.0,0.0,11961366794.0,0.836,
2023-01-23,,0.0,0.0,11837144688.0,1.004,
2023-01-24,,0.0,0.0,11924558524.0,0.984,
2023-01-25,,0.0,0.0,11914345768.0,1.038,
2023-01-26,,0.0,0.0,11757605329.0,1.158,
2023-01-27,,0.0,0.0,11411310895.0,1.248,
2023-01-28,,0.0,0.0,11508093674.0,1.082,
2023-01-29,,0.0,0.0,11572542002.0,1.212,
2023-01-30,,0.0,0.0,12421907732.0,0.85,
2023-01-31,,0.0,0.0,11732544154.0,1.247,
2023-02-01,,0.0,0.0,11938085112.0,1.092,
2023-02-02,,0.0,0.0,12098971821.0,0.833,
2023-02-03,,0.0,0.0,11965819696.0,1.008,
2023-02-04,,0.0,0.0,11995441001.0,1.311,
2023-02-05,,0.0,0.0,11977030771.0,1.402,
2023-02-06,,0.0,0.0,12051345462.0,1.589,
2023-02-07,,0.0,0.0,11982160044.0,1.536,
2023-02-08,,0.0,0.0,12017925671.0,1.32,
2023-02-09,,0.0,0.0,12136606445.0,1.614,
2023-02-10,,0.0,0.0,11273086503.0,1.516,
2023-02-11,,0.0,0.0,11233600224.0,1.642,
