timestamp,open,high,low,close,volume,ema_20,ema_50,ema_200,rsi_14,macd,macd_signal,macd_hist,stoch_k,stoch_d,bb_upper,bb_lower,bb_mid,bb_width,atr_14,volume_sma_20,volume_ratio,above_ema200,above_ema50,ema_bullish,macd_bullish,rsi_oversold,rsi_overbought,high_volume,future_return_1h,future_return_4h,future_return_24h,hit_tp_before_sl,signal
2025-08-25,113456.8984375,113637.84375,109324.28125,110124.3515625,85706860190.0,115439.14520526772,114713.81034792004,103638.6135798275,38.539324235939475,-866.0329539062368,-151.5399780209084,-714.4929758853284,17.368568796625812,23.625235749491708,122443.22506757104,110514.77102617896,116478.998046875,0.10240862508614362,3187.369817720979,69379078360.5,1.235341578691192,1,0,1,0,0,0,0,-1.556,3.4788,-17.5008,0,BUY
2025-08-26,110124.1015625,112397.015625,108762.0390625,111802.65625,69396320317.0,115092.81292381366,114599.64744211925,103719.84783525212,42.57390485824914,-1035.3594056192233,-328.3038635405714,-707.0555420786518,14.186424308584595,20.2377857828763,122612.41790794452,110023.0438108055,116317.730859375,0.10823263146664402,3219.3417280623376,70029937700.85,0.9909521926671325,1,0,1,0,0,0,0,-2.6785,3.3138,-19.1483,0,BUY
2025-08-27,111795.7109375,112619.4140625,110398.265625,111222.0625,62137056409.0,114724.1700263076,114467.1931306636,103794.49673738892,41.55756857613619,-1202.5387833929854,-503.15084751105417,-699.3879358819312,13.444632196893894,14.999875100701432,122666.00038336121,109341.97774163875,116003.98906249998,0.11485831435110236,3148.042207307885,69934208037.25002,0.888507329287308,1,0,1,0,0,0,0,-2.6841,4.3872,-22.3881,0,BUY
2025-08-28,111219.0546875,113450.078125,110900.921875,112544.8046875,58860155962.0,114516.61142261163,114391.80534857875,103881.56447818605,44.79119484774043,-1214.297736396431,-645.3802252881295,-568.9175111083015,23.611247689530547,17.08076806500301,122624.82901462082,108968.75692287915,115796.79296874999,0.11793134975186245,3105.26463892875,69891565577.05,0.8421639360347604,1,0,1,0,0,0,0,-2.927,3.0261,-18.8321,0,BUY
2025-08-29,112550.5234375,112619.0546875,107559.625,108410.8359375,77843379644.0,113935.10899545814,114157.25752853644,103926.63185589068,37.75943945720118,-1539.4477253718505,-824.1937253048739,-715.2540000669767,19.724538695951196,18.92680619412521,122962.89973020882,107821.73386354116,115392.31679687499,0.13121467951216068,3244.8478566838394,71083518937.8,1.0950974404083043,1,0,0,0,0,0,0,2.5733,6.454,-13.7284,1,BUY
2025-08-30,108409.40625,108929.3515625,107444.4453125,108808.0703125,51486264208.0,113446.81959708118,113947.48548084874,103975.20338282212,38.75441005415915,-1744.9630916588794,-1008.3475985756751,-736.6154930832043,18.57604245723268,20.637276280904807,122744.84567380113,106989.91916994883,114867.38242187498,0.13715753046403523,3119.1377419207083,70420059213.5,0.7311306576994433,1,0,0,0,0,0,0,2.6792,6.0996,-15.3173,1,BUY
2025-08-31,108818.4609375,109491.0,108104.65625,108236.7109375,47986191770.0,112950.61877235916,113723.53353797233,104017.60644306768,37.817965369250786,-1931.6723106397694,-1193.012540988494,-738.6597696512754,9.243910272681724,15.848163808621866,122528.46629905773,106156.82510719224,114342.64570312499,0.14318053505926578,2995.3667424978007,68292929593.149994,0.70265241300782,1,0,0,0,0,0,0,2.2976,7.9515,-17.4146,1,BUY
2025-09-01,108228.75,109890.5859375,107271.1796875,109250.59375,66870372995.0,112598.23543689637,113548.12413452243,104069.6759685098,40.562596074386306,-1975.0615619992896,-1349.4223451906532,-625.6392168086363,13.201631835051032,13.673861521655144,121799.9318413002,105793.12831494976,113796.53007812498,0.14066161345483255,2968.512421605101,67996265343.7,0.9834418501809039,1,0,0,0,0,0,0,1.2818,6.6068,-18.2866,1,BUY
2025-09-02,109243.0703125,111748.015625,108454.03125,111200.5859375,74776999491.0,112465.12596076338,113456.06381307058,104140.63029655945,45.54129740374893,-1830.993233298068,-1445.7365228121362,-385.25671048593176,22.085868019295695,14.84380337567615,119877.42793262354,106501.28456737645,113189.35625,0.11817492216938982,2991.760418276165,67189874878.49999,1.1129206539857361,1,0,0,0,0,0,0,-0.8776,5.3387,-18.7004,1,HOLD
2025-09-03,111190.6953125,112600.2265625,110582.9609375,111723.2109375,61119643565.0,112394.46738711925,113388.10879834233,104216.0788601509,46.82685223472847,-1655.562283651263,-1487.7016749799616,-167.8606086713014,34.17318853799795,23.153562797448224,119109.86811424817,106605.20766700186,112857.53789062501,0.1108004009387933,2922.1536473278675,65043075686.99999,0.9396794803972629,1,0,0,0,0,0,0,-0.4973,3.5495,-18.8707,0,HOLD
2025-09-04,111718.1484375,112208.328125,109347.2265625,110723.6015625,60131132901.0,112235.33730858409,113283.61831850538,104280.83032982601,44.655534262262755,-1578.9904950829514,-1505.9594390005595,-73.03105608239184,39.03160904434873,31.763555200547458,118460.17069563607,106587.43008561395,112523.80039062501,0.10551314982968983,2917.792784125877,64616364674.1,0.9305867515803191,1,0,0,0,0,0,0,1.2173,4.5143,-16.2855,1,HOLD
2025-09-05,110723.015625,113357.4921875,110233.3984375,110650.984375,60241647677.0,112084.44655300464,113180.37777170126,104344.21494719094,44.494126308123604,-1506.7969834401883,-1506.1269478884856,-0.6700355517027674,37.65575965414054,36.953519078829075,117685.53544738586,106678.02861511422,112181.78203125004,0.09812205362547478,2932.5285674026,65226600939.049995,0.9235748423145933,1,0,0,0,0,0,0,0.7949,4.207,-16.8368,1,HOLD
