timestamp,open,high,low,close,volume,ema_20,ema_50,ema_200,rsi_14,macd,macd_signal,macd_hist,stoch_k,stoch_d,bb_upper,bb_lower,bb_mid,bb_width,atr_14,volume_sma_20,volume_ratio,above_ema200,above_ema50,ema_bullish,macd_bullish,rsi_oversold,rsi_overbought,high_volume,future_return_1h,future_return_4h,future_return_24h,hit_tp_before_sl,signal,fear_greed_index,fear_greed_label,funding_rate,long_liquidations,short_liquidations,open_interest,long_short_ratio,etf_flow,btc_market_cap,btc_dominance,btc_volume,btc_close,usdt_market_cap,altcoin_season_index,sp500,dxy,vix,gold,hash_rate,total_btc_supply,tx_volume_usd
2025-03-14,81066.9921875,85263.2890625,80797.5625,83969.1015625,29588112414.0,86591.33923953376,91143.55808224532,85766.81917982745,43.68122929696908,-3314.3354205158685,-3188.403303899848,-125.93211661602072,34.17706682682574,30.862524598667854,95352.03661855328,77413.62588144671,86382.83125,0.2076617596058079,4908.020588590907,50161378583.1,0.5898584379012384,0,0,0,0,0,0,0,-1.4894,-1.9466,24.9071,0,HOLD,27,Fear,0.0017243333333333,0.0,0.0,47848315416.0,2.415,-59200000.0,1608477373718.186,58.71448892345534,32583592654.882656,81098.90052436228,578.7156213732173,50,5638.93994140625,103.72000122070312,21.770000457763672,2994.5,791647457.0826768,19836721.875,7688923936.964859
2025-03-15,83968.40625,84672.671875,83639.59375,84343.109375,13650491277.0,86377.22210957816,90876.8738192161,85752.65291311276,44.31901232594563,-3088.019464411845,-3168.3265360022474,80.30707159040185,35.30044247337185,33.8838094559455,93482.2381670918,78090.34308290818,85786.290625,0.1794213850726645,4631.238984048699,49993929198.15,0.2730429773362388,0,0,0,1,0,0,0,2.9773,-2.1273,24.1172,0,HOLD,46,Fear,0.0008326666666666,0.0,0.0,50047173021.0,1.219,,1665725559905.8198,57.89,28571483950.07465,83971.70916064628,586.9702499764328,50,,,,,735897636.1613616,19837115.625,2025237248.2558637
2025-03-16,84333.3203125,85051.6015625,82017.90625,82579.6875,21330270174.0,86015.5521467612,90551.49396356056,85721.08111795741,41.90916760176759,-3016.187118866976,-3137.8986525751934,121.71153370821776,38.40996351515327,35.96249093845029,92685.51815290596,78003.21465959404,85344.36640625,0.1720360008699613,4517.128721795221,48858118680.4,0.436575757522094,0,0,0,1,0,0,0,1.9224,3.1357,25.1029,1,HOLD,30,Fear,0.0007196666666666,0.0,0.0,50352132244.0,1.327,,1674173293916.4658,58.58711993614756,10761796127.312485,84391.69087647168,618.7666348359702,75,,,,,808372403.3590714,19837518.75,2461022384.446573
2025-03-17,82576.3359375,84725.328125,82492.15625,84075.6875,25092785558.0,85830.80313278394,90297.54076891112,85704.70904215683,44.658395764671184,-2806.19668154417,-3071.558258368989,265.3615768248187,40.4684096002109,38.05960519624534,92293.31690046802,77929.36747453199,85111.3421875,0.1687665716079568,4353.988947024134,45505802751.9,0.5514194682996183,0,0,0,1,0,0,0,-0.0386,-1.8911,21.6254,0,HOLD,32,Fear,0.00191,0.0,0.0,48800354264.0,1.677,274600000.0,1638672153483.722,58.53,21638031633.118767,82610.61750343916,602.0153495286127,50,5675.1201171875,103.37000274658205,20.51000022888184,3000.0,780497492.8984137,19837912.5,6958311355.184736
2025-03-18,84075.71875,84075.71875,81179.9921875,82718.5,24095774594.0,85534.39331061405,90000.3234838558,85674.9955193493,42.68475147435712,-2717.9604792936007,-3000.8387025539114,282.87822326031073,39.05411116549195,39.31082809361871,92284.9327169368,77774.89931431322,85029.91601562501,0.1706462158560433,4249.827348129554,43480716874.9,0.5541715115536586,0,0,0,1,0,0,0,1.3467,0.4646,22.0853,1,HOLD,34,Fear,0.004489,0.0,0.0,49971123687.0,1.308,209100000.0,1667799227887.438,58.63469282243155,19659366246.596867,84075.36559694471,630.4469540119447,75,5614.66015625,103.23999786376952,21.700000762939453,3035.10009765625,791647457.0826768,19838306.25,5673415289.209962
2025-03-19,82718.8046875,87021.1875,82569.7265625,86854.2265625,34931960257.0,85660.09171555557,89876.9471339987,85686.7291615697,49.94439256250381,-2287.940133749202,-2858.25898879297,570.318855043768,48.97950939455858,42.83401005342048,92435.69887349536,77839.13315775468,85137.41601562501,0.1714471309895264,4264.2297473703,42594335290.04999,0.8201081204607995,1,0,0,1,0,0,0,-0.9209,-3.4661,21.5574,0,HOLD,32,Fear,0.001993,0.0,0.0,49333822762.0,2.114,11800000.0,1642578274105.806,58.68,24557570268.85276,82780.03048688271,628.6214098323479,50,5675.2900390625,103.43000030517578,19.899999618530277,3035.89990234375,847397278.0039921,19838896.875,7323070307.706748
2025-03-20,86872.953125,87443.265625,83647.1953125,84167.1953125,29028988961.0,85517.91110574074,89653.0352978615,85671.60942177796,45.87846676061677,-2139.306286000763,-2714.4684482345283,575.1621622337652,50.88962384519716,46.30774813508256,92430.52503983756,77823.7257414125,85127.12539062503,0.1715880717385729,4230.789787736708,39865256209.3,0.7281776594785297,0,0,0,1,0,0,0,3.9585,-0.787,25.994,1,HOLD,49,Neutral,0.004275,0.0,0.0,57041434160.0,1.048,165700000.0,1721565138141.278,58.41059926805834,33871216993.304657,86815.44109470697,619.5659214134856,50,5662.89013671875,103.8499984741211,19.799999237060547,3040.0,791647457.0826768,19839290.625,9374758746.042685
2025-03-21,84164.5390625,84782.2734375,83171.0703125,84043.2421875,19030452299.0,85377.46644686068,89433.04341118065,85655.40676273043,45.69366836972366,-2008.3637054457067,-2573.247499676764,564.8837942310574,61.19292614205003,53.68735312726858,92333.37437296822,77722.00922078182,85027.69179687502,0.1718424297238585,4043.676454684086,39357247404.45,0.4835310788743902,0,0,0,1,0,0,0,4.0794,-6.9354,27.7453,1,HOLD,31,Fear,0.002802,0.0,0.0,55941851594.0,1.643,83100000.0,1672550706502.8184,59.82,27579127651.06656,84270.84358966233,630.2183910262637,25,5667.56005859375,104.08999633789062,19.280000686645508,3018.199951171875,808372403.3590714,19839684.375,7154070651.931662
2025-03-22,84046.2578125,84513.875,83674.78125,83832.484375,9863214091.0,85230.32529715967,89213.41364505592,85637.26823150924,45.3591155054269,-1899.698617911723,-2438.537723323756,538.839105412033,62.32700242546967,58.136517470905616,90391.8512359873,78621.94563901276,84506.89843750003,0.139277453256427,3814.777690063794,36930491054.4,0.2670750864501399,0,0,0,1,0,0,0,3.6602,-5.4837,27.5878,1,HOLD,32,Fear,0.0013156666666666,0.0,0.0,56136691417.0,1.571,,1666749159154.2927,58.42862481372095,18091004975.919056,84009.532917822,634.6156759206938,50,,,,,836247313.819729,19840275.0,2286075876.446249
2025-03-23,83831.8984375,86094.78125,83794.9140625,86054.375,12594615537.0,85308.8062212397,89089.52977662235,85641.41854761363,49.55256568916182,-1615.668330038534,-2273.963844666712,658.2955146281774,74.12058051723166,65.88016969491711,90390.65857928435,78622.00860821569,84506.33359375002,0.1392635258280694,3706.5697970235233,34056610404.45,0.3698141238199773,1,0,0,1,0,0,0,1.3047,-11.3677,24.4427,0,HOLD,30,Fear,0.000889,0.0,0.0,54877061441.0,1.55,,1662574363663.653,58.54,7771134681.982918,83793.30854192551,626.1359464582463,50,,,,,876571559.8921037,19840668.75,1789474661.2639942
2025-03-24,86070.9296875,88758.7265625,85541.1953125,87498.9140625,34582604933.0,85517.38792040736,89027.15268979403,85659.90109005032,52.125053727822376,-1259.4914176873135,-2071.069359270832,811.5779415835186,81.13533854130029,72.5276404946672,90432.61647088177,78607.72259161828,84520.16953125002,0.1399061779554455,3671.638472236129,32380978577.4,1.0679913471526954,1,0,0,1,0,0,0,-3.5952,-5.6286,22.6618,0,HOLD,45,Fear,-0.001268,0.0,0.0,58007242765.0,1.192,84200000.0,1702009594329.4497,58.491701775151824,12617587530.619724,85787.70914901773,622.808568853935,50,5767.56982421875,104.26000213623048,17.479999542236328,3013.10009765625,870857131.0489082,19841259.375,7684100097.406544
2025-03-25,87512.8203125,88542.3984375,86346.078125,87471.703125,30005840049.0,85703.51317798761,88966.15466764526,85677.9289709951,52.071188231407874,-968.252926754736,-1850.506072767613,882.2531460128769,87.39989191618506,80.88527032490566,89733.2438897386,78991.90923526144,84362.57656250002,0.127323454215738,3566.258603683548,31356321178.5,0.9569311360917562,1,0,0,1,0,0,0,-5.5722,-8.9693,23.9093,0,HOLD,46,Fear,-0.0002863333333333,0.0,0.0,61867126606.0,0.822,26800000.0,1732715331970.134,58.7,27270889835.1835,87327.72969669085,635.8154787603806,50,5776.64990234375,104.18000030517578,17.149999618530273,3023.699951171875,842582548.8719956,19841653.125,10116621776.142763
2025-03-26,87460.234375,88292.15625,85861.453125,86900.8828125,26704046038.0,85817.54838127451,88885.16361450231,85690.09766593545,50.88328813753307,-774.5759240097832,-1635.320043016047,860.7441190062639,84.66319637146572,84.39947560965035,89057.3966382763,79361.67211172373,84209.53437500002,0.1151380849984965,3485.1474980632947,30304032956.100006,0.8812043623594544,1,0,0,1,0,0,0,-5.2547,-4.023,23.2845,0,HOLD,47,Neutral,0.0020703333333333,0.0,0.0,59755829804.0,0.918,89600000.0,1735368473904.4883,58.36888838167369,30351832942.705597,87520.58391530563,630.3112214019164,50,5712.2001953125,104.5500030517578,18.32999992370605,3020.89990234375,859547298.1781431,19842050.0,9664047436.944172
2025-03-27,86896.2578125,87786.7265625,85837.9375,87177.1015625,24413471941.0,85947.02963662932,88818.1807889336,85704.89372460774,51.460343586603166,-591.9730623263022,-1426.6506468780983,834.6775845517961,81.50164181218774,84.52157669994617,89130.52827470834,79331.98344404169,84231.25585937501,0.1163290839094863,3375.407609808774,28227422670.300003,0.8648849108950737,1,0,0,1,0,0,0,-5.3089,-2.168,21.2455,0,HOLD,40,Fear,0.0002476666666666,0.0,0.0,57900140059.0,1.093,89000000.0,1724854479045.6724,59.41,25522877558.70056,86960.8555491039,617.8855000907927,50,5693.31005859375,104.06999969482422,18.690000534057617,3060.199951171875,836927632.4366131,19842643.75,7526149332.700574
2025-03-28,87185.234375,87489.859375,83557.640625,84353.1484375,34198619509.0,85795.23142718844,88643.08148103424,85691.44352274598,45.56620753211495,-667.434624399626,-1274.807442382404,607.3728179827779,66.98495768305787,77.7165986222371,88957.10023813073,79325.2669493693,84141.18359375001,0.114472281912099,3415.179834108147,29027047741.700005,1.1781638909102892,0,0,0,1,0,0,0,0.9674,-0.7921,29.0519,0,HOLD,44,Fear,0.0064763333333333,0.0,0.0,58013423548.0,1.028,-93200000.0,1729729987159.4822,58.62412043328244,24620445368.489468,87227.27158032371,637.6132125269871,75,5580.93994140625,104.04000091552734,21.649999618530277,3086.5,870857131.0489082,19843037.5,12048485791.401278
2025-03-29,84352.0703125,84567.3359375,81634.140625,82597.5859375,16969396135.0,85490.69376150383,88406.00322442506,85660.65887015646,42.32096935244039,-858.9957100764441,-1191.645095921212,332.64938584476795,46.90244755196358,65.12968234906972,88825.14290027741,79656.8789747226,84241.0109375,0.1088337357721991,3380.7523682789943,28330550249.600006,0.5989786991602674,0,0,0,1,0,0,0,-0.1354,2.3546,32.7496,1,HOLD,26,Fear,0.0036493333333333,0.0,0.0,57280281712.0,2.067,,1673182800974.1038,61.04,31674486232.097317,84359.46915506005,619.5224559274657,25,,,,,797343217.3889353,19843443.75,5091286087.469017
2025-03-30,82596.984375,83505.0,81573.25,82334.5234375,14763760943.0,85190.1061115987,88167.90597787898,85627.56299520466,41.84010367915891,-1020.2750995944516,-1157.37109665586,137.0959970614083,25.269308241192974,46.38557115873815,88273.74292139677,80588.53129735321,84431.13710937499,0.0910234291181921,3277.252199116209,26365683325.650005,0.5599612481363982,0,0,0,1,0,0,0,0.9332,1.6208,31.2139,1,HOLD,32,Fear,0.002364,0.0,0.0,54748543233.0,2.008,,1640665503855.1438,59.15754814073249,16837439419.924389,82679.17255385047,604.0434442333641,50,,,,,774723551.6474054,19844034.375,3254782225.1719213
2025-03-31,82336.0625,83870.125,81293.890625,82548.9140625,29004228247.0,84938.56401168453,87947.55335374648,85596.92967249118,42.41437062276786,-1117.9041429536446,-1149.477705915417,31.573562961772268,17.333795151867513,29.83518364834136,88287.45037547698,80543.49415577303,84415.47226562501,0.0917362186322492,3227.1794973936226,25080752878.200005,1.156433715839936,0,0,0,1,0,0,0,1.5686,1.7989,31.1116,1,HOLD,34,Fear,0.0043626666666666,0.0,0.0,53848167348.0,1.999,-60600000.0,1633996304187.2593,62.8,13428975108.070734,82356.38111183756,601.4706478405623,25,5611.85009765625,104.20999908447266,22.280000686645508,3122.800048828125,836927632.4366131,19844428.125,9821678609.988209
2025-04-01,82551.921875,85487.3671875,82429.359375,85169.171875,28175650319.0,84960.52666533361,87838.59721732505,85592.67337599874,49.0375080637084,-972.6310705945652,-1114.1083788512467,141.47730825668145,28.403438189004213,23.668847194021566,88359.32865788246,80616.29712336755,84487.812890625,0.09164672713849,3215.095805615507,24471861171.450005,1.1513488950268729,0,0,0,1,0,0,0,-1.9542,-0.321,28.2531,0,HOLD,34,Fear,0.003155,0.0,0.0,52875838379.0,1.966,-157800000.0,1635076581047.3545,59.10424266846043,30326148749.91535,82514.09365397849,605.503011770793,50,5633.06982421875,104.26000213623048,21.770000457763672,3118.89990234375,763413718.7766403,19844828.125,6557955353.679704
2025-04-02,85180.609375,88466.953125,82343.5390625,82485.7109375,47584398470.0,84724.82992934946,87628.68010831231,85561.75832685945,43.51738932322892,-1061.7942816169962,-1103.6455594043966,41.85127778740048,28.647427266053,24.794886868974903,88212.16124220405,80905.36532029597,84558.76328125001,0.086410865513785,3422.8328239644,25280434087.3,1.8822619226267447,0,0,0,1,0,0,1,-5.1781,2.3823,31.2953,0,HOLD,44,Fear,0.0038816666666666,0.0,0.0,55812287887.0,1.12,218100000.0,1690602036035.04,61.03,29172899851.734768,85237.5876052852,611.0283776490112,25,5670.97021484375,103.80999755859376,21.51000022888184,3139.89990234375,972645626.8857932,19845221.875,9548511632.805395
2025-04-03,82487.4765625,83909.296875,81282.1015625,83102.828125,36852112080.0,84570.35356703046,87451.19571680986,85537.29135967676,45.04935786319805,-1070.3225569865172,-1096.9809589208207,26.658401934303583,30.743954189278284,29.26493988144516,88218.48616969197,80812.41304905804,84515.449609375,0.0876298138963269,3366.0015731455137,25643634070.6,1.4370861781345698,0,0,0,1,0,0,0,-4.6539,2.3592,31.103,0,HOLD,25,Extreme Fear,0.0072753333333333,0.0,0.0,53319080406.0,1.474,-99800000.0,1637358764747.381,59.7408923869709,46332905657.77597,82526.4221526433,589.8692678191657,50,5396.52001953125,102.06999969482422,30.020000457763672,3097.0,859547298.1781431,19845821.875,11835707286.54347
2025-04-04,83100.25,84696.1484375,81670.75,83843.8046875,45157640207.0,84501.1584356466,87309.72940193496,85520.44074602328,46.91126896668812,-1005.6976047035424,-1078.7242880773651,73.02668337382283,24.860291095730386,28.08389085035389,88205.12735932165,80775.84139067835,84490.484375,0.0879304459383778,3341.672777742263,27218991517.1,1.6590489834507742,0,0,0,1,0,0,1,-9.0309,1.5869,32.7785,0,HOLD,28,Fear,0.0078856666666666,0.0,0.0,54152287914.0,1.952,-64900000.0,1652537223074.958,60.05,36594464539.14662,83163.98757387721,592.4642522121785,25,5074.080078125,103.0199966430664,45.310001373291016,3012.0,1017884958.3688536,19846218.75,8780468949.850952
2025-04-05,83844.703125,84207.015625,82377.734375,83504.796875,14380803631.0,84406.26685844218,87160.51636166302,85500.38458810265,46.14096390473758,-970.6479364795086,-1057.109017757794,86.46108127828529,29.447890369429164,28.35071188481261,88173.42031860669,80900.05936889333,84536.73984375001,0.086037869015966,3233.6448114749587,26871518189.95,0.5351690041978517,0,0,0,1,0,0,0,-1.1147,4.807,38.8989,0,HOLD,30,Fear,0.0063746666666666,0.0,0.0,55156162904.0,1.21,,1664234880198.049,59.80776401178347,35647289400.47406,83852.00765399594,597.7592047746326,75,,,,,948981343.907835,19846809.375,3868108851.8407145
2025-04-06,83504.5078125,83704.71875,77097.7421875,78214.484375,36294853736.0,83816.57328859055,86809.6915778723,85427.8880685693,36.16184037031788,-1354.1450860307086,-1116.516231412377,-237.6288546183316,24.52271978930266,26.276967084820733,88851.71667124241,79635.64270375759,84243.6796875,0.1093978088525053,3474.5970794053187,27431621598.85,1.323102741309379,0,0,0,0,0,0,0,1.8049,19.4688,50.2497,0,HOLD,34,Fear,0.0048003333333333,0.0,0.0,53922049657.0,1.618,,1656020067997.187,59.48,14910400035.531416,83595.88550177493,594.0888077893536,50,,,,,875826848.0097468,19847403.125,4346039061.740272
2025-04-07,78221.3359375,81119.0625,74436.6796875,79235.3359375,91262424987.0,83380.26496943906,86512.6580233479,85366.27063442931,38.9075779874937,-1557.738510624593,-1204.7606872548204,-352.9778233697725,24.441519082480376,26.1373764137374,89158.46172047817,78980.5812482718,84069.52148437499,0.1210650458394485,3703.7246317692247,30789954118.5,2.9640325099466582,0,0,0,0,0,0,1,5.2622,18.2542,48.2107,0,HOLD,23,Extreme Fear,0.0040426666666666,0.0,0.0,53346878913.0,2.206,-103900000.0,1555325260787.2627,60.53128210793932,36140377231.68329,78211.48358199988,554.4379559214581,75,5062.25,103.26000213623048,46.97999954223633,2951.300048828125,875826848.0097468,19847796.875,12325031990.720432
2025-04-08,79218.4765625,80823.890625,76198.0234375,76271.953125,48314590749.0,82703.2828890163,86111.06175282445,85275.77991294245,34.296164438136906,-1935.8922327636967,-1350.9869963565957,-584.9052364071017,18.89225860898016,22.61883249358773,89530.9354202836,77549.88020471639,83540.4078125,0.1434162883482417,3769.5919571785657,31459085643.099995,1.5357913226444002,0,0,0,0,0,0,1,11.8198,23.1695,56.1729,1,HOLD,24,Extreme Fear,0.0067973333333333,0.0,0.0,51516340061.0,1.61,-326300000.0,1581407565278.352,58.86,82909748172.59216,79179.29226757778,554.1601019762941,50,4982.77001953125,102.95999908447266,52.33000183105469,2968.39990234375,924148329.2792498,19848196.875,7889160738.948145
2025-04-09,76273.5625,83541.0,74589.671875,82573.953125,84213627038.0,82690.96576863379,85972.35161055683,85248.89606430622,48.32332483170501,-1707.3814198212349,-1422.2658810495236,-285.1155387717113,35.03266770436191,26.122148465274147,89458.54794802869,77462.9434582213,83460.745703125,0.1437275019381745,4139.715969165811,34218317546.95,2.4610686052127733,0,0,0,0,0,0,1,1.3455,14.7099,45.1423,0,HOLD,18,Extreme Fear,0.005634,0.0,0.0,51390033544.0,2.14,-127200000.0,1515042499757.3254,60.42176907093828,47812787635.22632,76329.090356324,553.3962669418149,50,5456.89990234375,102.9000015258789,33.619998931884766,3056.5,791264255.7881161,19848815.625,10619510422.057436
2025-04-10,82565.9765625,82700.9296875,78456.1328125,79626.140625,44718000633.0,82399.07765971628,85723.48059151538,85192.94824898975,43.63107532446456,-1744.0445274039666,-1486.6216103204122,-257.42291708355447,36.02212477668731,29.982350363343127,89468.24861665175,77011.53263334828,83239.89062500001,0.1496483944149039,4147.221748153967,35502694963.649994,1.259566370349779,0,0,0,0,0,0,0,6.1742,18.8641,47.9127,1,HOLD,39,Fear,0.0042483333333333,0.0,0.0,56240134012.0,0.894,-149500000.0,1640567909122.172,56.52,87408220482.11568,82622.17029546302,582.2597810033054,75,5268.0498046875,100.87000274658205,40.720001220703125,3155.199951171875,869786662.851059,19849209.375,8272452338.091592
2025-04-11,79625.046875,84247.4765625,78936.3203125,83404.8359375,41656778779.0,82494.86416236234,85632.55335018145,85175.15608668637,50.29393105379909,-1451.4596491294217,-1479.589218082214,28.129568952792624,52.968534372752366,41.3411089512672,89441.23397221381,76995.7824340362,83218.508203125,0.1495514856839294,4230.359926857255,37092373198.05,1.1230550969758375,0,0,0,1,0,0,0,0.3167,12.4094,42.3641,1,HOLD,25,Extreme Fear,0.0029276666666666,0.0,0.0,52262682106.0,1.75,-1000000.0,1580023209138.0547,60.2592470111932,41213520154.25157,79596.35732250768,577.2921769307156,50,5363.35986328125,99.77999877929688,37.560001373291016,3222.199951171875,893947403.4858105,19849606.25,10441636973.74348
2025-04-12,83404.515625,85856.1875,82769.375,85287.109375,24258059104.0,82760.79227785164,85619.00652762532,85176.27004975418,53.25777647601104,-1055.5327648786624,-1394.7779274415038,339.2451625628414,59.41449154311964,49.46838356418644,89338.38350255594,77021.90634119407,83180.144921875,0.1480699170809311,4148.677967796023,37675545376.4,0.6438674971164525,1,0,0,1,0,0,0,-1.4694,11.3635,39.8686,0,HOLD,43,Fear,0.0037199999999999,0.0,0.0,56864537323.0,0.78,,1655868880454.1702,60.16,39813566443.76779,83439.28818043756,586.1297244063287,50,,,,,869786662.851059,19850003.125,3199768362.3696
2025-04-13,85279.46875,86015.1875,83027.0078125,83684.9765625,28796984817.0,82848.80982877054,85543.16221526745,85161.43130858747,50.49771748240283,-861.1102421479736,-1288.0443903827977,426.9341482348241,69.05753462796686,60.48018684794628,88811.62558510089,77167.2705086491,82989.448046875,0.1403112727039068,4065.785233489165,37386264370.6,0.7702557423641802,0,0,0,1,0,0,0,1.4468,12.6663,41.0089,1,HOLD,45,Fear,0.0062136666666666,0.0,0.0,59563231426.0,0.737,,1693600655371.0874,60.40536168760235,22428929482.06912,85305.09728392666,596.9496743252538,50,,,,,1038911847.29432,19850596.875,2872917277.051721
2025-04-14,83694.5234375,85785.0,83690.640625,84542.390625,34090769777.0,83010.10323793525,85503.91627055108,85155.27169979557,51.933390678278535,-630.5739787020138,-1156.550308046641,525.9763293446272,71.76015405675042,66.74406007594564,88328.01075440075,77357.95408934925,82842.982421875,0.1324198664068715,3925.373676632796,37590510857.0,0.9068982836303144,0,0,0,1,0,0,0,-0.1083,11.432,39.504,0,HOLD,31,Fear,0.0027346666666666,0.0,0.0,56329433309.0,0.955,1500000.0,1658923208081.8682,58.87,28731125717.93436,83600.82010054543,583.6441112439634,75,5405.97021484375,99.63999938964844,30.88999938964844,3204.800048828125,899987588.6444983,19850996.875,7327920945.142364
2025-04-15,84539.6953125,86429.3515625,83598.8203125,83668.9921875,28040322885.0,83072.85456646522,85431.95846337262,85140.48284892697,50.33205806560228,-512.441180660855,-1027.728482569484,515.2873019086289,67.91580705784088,69.57783191418605,87844.00199371931,77518.77378753069,82681.387890625,0.1248797156120231,3847.1706461590247,37657324699.350006,0.7446180287333051,0,0,0,1,0,0,0,1.6666,15.3263,40.1962,1,HOLD,38,Fear,0.003481,0.0,0.0,56740381379.0,0.919,76400000.0,1677843510120.269,60.68868996553381,33155578229.343517,84523.4524914945,584.5130373558429,25,5396.6298828125,100.22000122070312,30.1200008392334,3218.699951171875,869786662.851059,19851587.5,6411287873.065953
2025-04-16,83674.5078125,85428.28125,83100.6171875,84033.8671875,29617804112.0,83164.37957799234,85377.13135451487,85129.47174781826,51.0116435906606,-384.9403710199258,-899.1708602595725,514.2304892396467,72.61870918034079,70.7648900983107,87286.4357100302,77762.01663371982,82524.22617187501,0.1154136126823372,3738.634461611952,37917541307.9,0.7811108814122719,0,0,0,1,0,0,0,1.3571,15.3226,39.7526,1,HOLD,29,Fear,0.0017033333333333,0.0,0.0,53649562200.0,1.039,-171100000.0,1660749023283.0562,62.43,25084671427.622566,83656.49248858042,579.7117342988385,25,5275.7001953125,99.37999725341795,32.63999938964844,3326.60009765625,893947403.4858105,19851984.375,9044954451.20895
2025-04-17,84030.671875,85449.0703125,83749.75,84895.75,21276866029.0,83329.27199913593,85358.25365433782,85127.14615828772,52.65939083058844,-211.90560496484977,-761.7178092006279,549.8122042357782,77.68013600854336,72.73821741557501,87363.3584877394,77739.35401226065,82551.35625000003,0.1165820273907219,3592.9691652468123,37271453633.9,0.5708622539381659,0,0,0,1,0,0,0,3.0899,12.9524,41.3444,1,HOLD,30,Fear,0.002494,0.0,0.0,53067619321.0,0.981,106900000.0,1670497569762.047,61.01007619668154,26948109141.803364,84105.77942167096,582.9884895445316,25,5282.7001953125,99.37999725341795,29.649999618530277,3308.699951171875,924148329.2792498,19852378.125,7817372046.315234
2025-04-18,84900.1875,85095.046875,84298.8828125,84450.8046875,12728372364.0,83436.08463612299,85322.6674203442,85120.41639240924,51.69273836705894,-109.41639033521642,-631.2575254275457,521.8411350923293,83.57988146407115,77.9595755509851,87530.56224816326,77757.47212683679,82644.01718750002,0.1182552646146618,3393.1973721934683,37059402445.34999,0.3434586508179676,0,0,0,1,0,0,0,10.6465,11.6816,40.6203,1,HOLD,33,Fear,0.0036416666666666,0.0,0.0,55536886031.0,0.837,0.0,1686226810049.1836,60.84,19323821375.14309,84930.90857600998,590.1449424870344,50,,,,,821465181.5815556,19852968.75,3870953753.627775
2025-04-19,84450.8671875,85597.703125,84353.4609375,85063.4140625,15259300427.0,83591.06839101604,85312.50062199736,85119.84920504696,52.97272671417985,20.997461757360725,-500.80652799056446,521.8039897479252,86.44148140813421,82.5671662935829,87781.66968119686,77779.25375630317,82780.46171875001,0.1208306370514978,3239.700573286792,37084179419.55,0.4114773648990496,0,0,0,1,0,0,0,10.1521,11.3852,39.1527,1,HOLD,32,Fear,0.0034326666666666,0.0,0.0,57705216142.0,1.001,,1676373197914.5117,60.81714861196895,9550691272.782003,84433.75017215389,591.7558249048697,50,,,,,847396221.1293446,19853362.5,2510500478.902752
2025-04-20,85066.0703125,85306.3828125,83976.84375,85174.3046875,14664050812.0,83741.852800205,85307.0811735857,85120.39105064352,53.21438506885739,131.78024517168524,-374.28917335811457,506.0694185297998,87.21571723704537,85.74569336975024,88023.93792551335,77799.52457448667,82911.73125000001,0.123316847892097,3103.26046537345,36367170547.8,0.4032222081375833,1,0,0,1,0,0,0,10.2959,13.6522,38.1119,1,HOLD,37,Fear,0.002193,0.0,0.0,57414123240.0,0.843,,1690090596771.3958,60.4,12635983530.804457,85126.66244301842,592.1191922418601,50,,,,,753499802.4397362,19853756.25,2232630980.687477
2025-04-21,85171.5390625,88460.09375,85143.8359375,87518.90625,41396190190.0,84101.57217637595,85393.81941187647,85144.2568735227,58.115190518666026,404.1078469046042,-218.6097693055708,622.717616210175,90.45318166636564,88.03679343718174,88458.06066632079,77600.37527117922,83029.21796875,0.1307694527392527,3118.4745615967754,37028197541.35,1.1179639555442091,1,1,0,1,0,0,0,8.2286,10.8701,34.7679,1,HOLD,39,Fear,0.0016279999999999,0.0,0.0,56489435104.0,1.012,381300000.0,1689008667806.3804,60.75086381009815,12625843856.313684,85073.16544858096,592.9015532596577,25,5158.2001953125,98.27999877929688,33.81999969482422,3406.199951171875,771877846.401681,19854150.0,7961048503.294534
2025-04-22,87521.875,93817.3828125,87084.53125,93441.890625,55899038456.0,84991.12631434016,85709.43004768524,85226.8203934379,67.4042595713683,1085.3534924571286,42.18288304696907,1043.1706094101596,93.5988143423443,90.42257108191843,90716.53954450948,76437.51436174051,83577.026953125,0.1708486853783097,3376.644347375577,37443929540.65,1.492873187770389,1,1,0,1,0,0,0,1.2896,10.4873,27.8318,1,HOLD,47,Neutral,-0.0060616666666666,0.0,0.0,59109229592.0,0.741,912700000.0,1735703747771.06,61.26,40070025414.28289,87452.04699068287,596.742721454172,50,5287.759765625,98.91999816894533,30.56999969482422,3400.800048828125,949532271.367147,19854543.75,12491830345.924189
2025-04-23,93427.5859375,94535.734375,91962.9609375,93699.109375,41719568821.0,85820.458034403,86022.75080561914,85311.12177633902,67.73887188330848,1627.243132220974,359.19493288177006,1268.048199339204,95.35284569242864,93.13494723371286,92551.55495752204,75662.12707372797,84106.841015625,0.2008092050521362,3319.224996670179,37687302377.700005,1.106992705471165,1,1,0,1,0,0,0,0.0595,9.8952,25.8544,1,HOLD,72,Greed,0.0009986666666666,0.0,0.0,67926506951.0,0.604,917000000.0,1858587811717.8289,61.59925879667463,53841992235.36636,93576.1658857398,617.6497009116878,50,5375.85986328125,99.83999633789062,28.450000762939453,3276.300048828125,698365670.5539016,19855134.375,16200026210.79612
